date,prev_18_23_rain_sum,rain_00_01_sum,min_temp_02_04,temp_drop_to_04,humidity_05_06_mean,wind_05_06_mean,cloud_05_06_mean,rain_05_06_sum,dew_spread_05_06,cloud_06_08_mean,rain_06_08_sum,wind_06_08_mean,hours_since_rain_at_06,visibility_05_06_mean,visibility_05_06_min,visibility_06_08_mean,visibility_06_08_min,visibility_change_06_08,fog_code_hours_05_08,rain_code_hours_06_08,temp_05_08_mean,humidity_05_08_mean,wind_05_08_mean,cloud_05_08_mean,rain_05_08_mean,month,day_of_year_sin,day_of_year_cos,season,castle_visible
2019-08-31,0.0,0.0,20.4,2.0333333333333385,88.0,1.35,61.0,0.0,2.083792013357094,56.666666666666664,0.0,1.1333333333333335,13.0,,,,,,0,0,22.675,86.25,1.125,53.25,0.0,8,-0.8616928164028521,-0.5074302810827518,2018-2019,0
2019-09-01,0.6000000000000001,0.1,21.1,1.9499999999999993,94.5,2.35,100.0,0.0,0.9195901309870536,66.66666666666667,0.3,2.1,6.0,,,,,,0,1,21.875,93.25,2.1,75.0,0.075,9,-0.8702939222685674,-0.49253272872205434,2019-2020,0
2019-09-02,0.0,0.0,21.1,1.216666666666665,83.0,9.15,93.5,0.0,3.0162513851028585,93.66666666666667,0.6000000000000001,8.0,14.0,,,,,,0,2,22.6,83.5,8.35,95.25,0.15000000000000002,9,-0.8786374941610001,-0.4774894280028391,2019-2020,0
2019-09-03,0.0,0.7,21.6,1.283333333333335,95.0,2.95,66.0,0.0,0.8359698698735372,90.66666666666667,0.0,2.2333333333333334,3.0,,,,,,0,0,22.724999999999998,92.5,2.375,79.5,0.0,9,-0.886721063082993,-0.46230483047981086,2019-2020,0
2019-09-04,0.0,0.0,22.2,2.200000000000003,93.0,6.75,98.0,0.2,1.1878872687605622,94.66666666666667,0.1,5.933333333333334,0.0,,,,,,0,1,23.575,89.5,6.175,96.0,0.05,9,-0.8945422369764496,-0.4469834295196741,2019-2020,0
2019-09-05,0.0,0.0,23.9,0.783333333333335,87.0,9.15,96.0,0.0,2.2983939734620016,95.66666666666667,0.0,11.5,13.0,,,,,,0,0,24.725,84.75,10.95,96.0,0.0,9,-0.9020987014301837,-0.43152975897147144,2019-2020,0
2019-09-06,0.0,0.0,24.3,0.8500000000000014,82.5,14.350000000000001,60.5,0.0,3.1657143039400033,78.33333333333333,0.0,13.9,24.0,,,,,,0,0,24.825,79.75,14.125,67.25,0.0,9,-0.9093882203647925,-0.4159483918249421,2019-2020,0
2019-09-07,0.0,0.0,23.3,1.6999999999999957,75.5,10.8,52.5,0.0,4.569006377437333,25.666666666666668,0.0,11.6,24.0,,,,,,0,0,24.35,72.25,11.55,34.75,0.0,9,-0.9164086366943458,-0.4002439388573056,2019-2020,0
2019-09-08,0.0,0.0,25.3,0.81666666666667,84.5,8.15,1.5,0.0,2.790122887425234,0.3333333333333333,0.0,11.1,24.0,,,,,,0,0,25.875,81.25,10.4,1.0,0.0,9,-0.9231578729647039,-0.38442104726885545,2019-2020,0
2019-09-09,0.0,0.0,24.0,2.4333333333333336,86.5,4.0,85.5,0.0,2.3899911704151044,81.33333333333333,0.0,4.366666666666666,24.0,,,,,,0,0,25.075000000000003,83.25,4.475,82.25,0.0,9,-0.9296339319682695,-0.3684843993077793,2019-2020,0
2019-09-10,0.0,0.0,24.6,1.033333333333335,83.5,2.65,13.5,0.0,2.979607951995863,8.0,0.0,2.6666666666666665,24.0,,,,,,0,0,25.875,80.5,2.5999999999999996,9.5,0.0,9,-0.9358348973349941,-0.35243871088460327,2019-2020,0
2019-09-11,0.0,0.0,23.5,2.2833333333333314,94.0,4.6,29.5,0.0,1.016921248326593,45.0,0.0,4.866666666666667,14.0,,,,,,0,0,24.575000000000003,88.25,4.375,41.0,0.0,9,-0.9417589340994617,-0.33628873017668287,2019-2020,0
2019-09-12,0.9,0.0,20.5,2.8833333333333364,98.0,4.75,58.5,0.0,0.3255462423835631,69.33333333333333,0.0,6.400000000000001,8.0,,,,,,0,0,20.3,95.25,5.875,61.75,0.0,9,-0.9474042892438845,-0.32003923622313857,2019-2020,0
2019-09-13,0.0,0.0,21.3,-0.9500000000000028,84.0,2.7,100.0,0.0,2.837195324283126,100.0,0.1,1.6333333333333335,24.0,,,,,,0,1,22.525,84.0,1.95,100.0,0.025,9,-0.9527692922168511,-0.30369503751065885,2019-2020,0
2019-09-14,0.0,0.0,18.2,2.3333333333333357,91.5,6.75,7.5,0.0,1.4065655352427058,2.3333333333333335,0.0,7.833333333333333,13.0,,,,,,0,0,20.0,85.0,7.45,4.5,0.0,9,-0.9578523554276669,-0.28726097055059635,2019-2020,0
2019-09-15,0.0,0.0,19.7,2.31666666666667,96.0,8.95,1.5,0.0,0.6519925243169205,1.3333333333333333,0.0,6.733333333333334,24.0,,,,,,0,0,20.900000000000002,89.0,7.175,1.0,0.0,9,-0.9626519747161487,-0.2707418984477642,2019-2020,0
2019-09-16,0.0,0.0,19.7,2.366666666666667,95.0,7.5,30.5,0.0,0.8246542421510092,35.666666666666664,0.0,7.333333333333333,24.0,,,,,,0,0,20.924999999999997,92.5,7.324999999999999,34.0,0.0,9,-0.9671667297977312,-0.2541427094613622,2019-2020,0
2019-09-17,0.0,0.0,20.4,1.6166666666666671,98.5,6.15,64.5,0.0,0.2442658278463199,62.0,0.0,6.133333333333333,14.0,,,,,,0,0,21.0,94.0,5.675,61.25,0.0,9,-0.97139528468375,-0.23746831555846842,2019-2020,0
2019-09-18,0.0,1.4,21.3,0.8833333333333329,95.5,2.55,100.0,0.8,0.7475468511338441,100.0,1.4,2.6999999999999997,0.0,,,,,,0,3,21.125,95.5,2.9749999999999996,100.0,0.42500000000000004,9,-0.9753363880767837,-0.2207236509605022,2019-2020,0
2019-09-19,0.0,0.0,17.6,1.3333333333333321,88.5,7.85,72.5,0.0,1.9150802879416648,24.0,0.0,4.2,16.0,,,,,,0,0,17.525000000000002,84.5,5.575,39.0,0.0,9,-0.9789888737409319,-0.20391367068311472,2019-2020,0
2019-09-20,0.0,0.0,13.0,2.3833333333333346,92.5,2.3,98.0,0.0,1.1917681639296802,93.33333333333333,0.0,2.0666666666666664,24.0,,,,,,0,0,15.524999999999999,87.0,2.25,94.25,0.0,9,-0.9823516608469237,-0.18704334906991657,2019-2020,0
2019-09-21,0.0,1.2000000000000002,18.2,1.2666666666666693,91.0,1.8,100.0,2.2,1.4922621838839412,100.0,2.5999999999999996,4.033333333333334,0.0,,,,,,0,3,17.875,90.25,3.3000000000000003,100.0,0.95,9,-0.9854237542919524,-0.17011767832049052,2019-2020,0
2019-09-22,0.7999999999999999,0.0,17.9,1.7333333333333343,82.5,7.050000000000001,100.0,0.0,3.0247340753028453,96.33333333333333,0.0,4.633333333333334,10.0,,,,,,0,0,19.2,81.75,5.45,97.25,0.0,9,-0.9882042449941422,-0.15314166701312007,2019-2020,0
2019-09-23,3.2,0.30000000000000004,24.5,-1.75,87.5,30.200000000000003,100.0,1.5,2.2194187108938017,94.0,1.5,26.733333333333334,0.0,,,,,,0,3,25.6,86.25,27.825000000000003,95.5,0.575,9,-0.9906923101615609,-0.13612033862266704,2019-2020,0
2019-09-24,5.1,0.1,19.0,1.0500000000000007,99.5,4.05,100.0,0.1,0.08029480240962172,100.0,0.2,3.8666666666666667,1.0,,,,,,0,2,19.125,97.75,3.9,100.0,0.07500000000000001,9,-0.9928872135356962,-0.11905873003404988,2019-2020,0
2019-09-25,0.5,0.0,15.8,2.966666666666665,93.0,5.45,42.5,0.0,1.1257477085803078,85.0,0.0,5.466666666666666,11.0,,,,,,0,0,16.3,90.25,5.35,65.5,0.0,9,-0.994788305609327,-0.10196189005174576,2019-2020,0
2019-09-26,0.0,0.0,16.1,2.016666666666662,90.0,8.3,91.0,0.0,1.6419033601881097,90.33333333333333,0.0,7.2,24.0,,,,,,0,0,18.174999999999997,84.75,7.45,90.5,0.0,9,-0.9963950238187231,-0.08483487790576538,2019-2020,0
2019-09-27,0.0,0.0,18.6,1.7499999999999964,91.0,9.75,3.5,0.0,1.4985378231092596,3.3333333333333335,0.0,9.733333333333333,24.0,,,,,,0,0,20.075000000000003,86.5,9.75,3.5,0.0,9,-0.9977068927101168,-0.06768276175455162,2019-2020,0
2019-09-28,3.8000000000000003,0.5,20.6,1.2499999999999964,88.0,11.7,48.5,0.0,2.0564975487714534,23.666666666666668,0.0,14.733333333333333,6.0,,,,,,0,0,21.35,84.5,13.749999999999998,35.0,0.0,9,-0.9987235240803972,-0.050510617185222886,2019-2020,0
2019-09-29,0.3,0.0,19.8,2.216666666666665,79.0,9.899999999999999,20.5,0.0,3.723460135510539,15.666666666666666,0.0,7.666666666666665,12.0,,,,,,0,0,20.625,76.5,8.299999999999999,16.5,0.0,9,-0.9994446170919858,-0.033323525711631344,2019-2020,0
2019-09-30,0.0,0.0,19.6,2.616666666666667,94.0,1.9500000000000002,100.0,0.0,1.0013274741099671,99.66666666666667,0.0,2.533333333333333,14.0,,,,,,0,0,21.225,93.0,2.4250000000000003,99.75,0.0,9,-0.9998699583618592,-0.016126573270657762,2019-2020,0
2019-10-01,0.0,0.0,19.7,1.6333333333333329,95.0,5.1,23.5,0.0,0.8243410163748379,8.333333333333334,0.0,4.966666666666667,24.0,,,,,,0,0,21.075,89.25,5.0,15.0,0.0,10,-0.9999994220246925,0.001075151282798226,2019-2020,1
2019-10-02,0.0,0.0,21.2,1.3000000000000007,83.5,9.65,89.0,0.2,2.9124289260629546,96.0,0.6,10.266666666666667,0.0,,,,,,0,3,21.800000000000004,83.5,10.15,93.5,0.15,10,-0.999832969770105,0.018276557681691223,2019-2020,0
2019-10-03,0.6,0.0,21.0,0.5999999999999979,72.5,19.450000000000003,100.0,0.0,5.151446566320459,97.33333333333333,0.6,21.233333333333334,10.0,,,,,,0,1,21.725,73.5,20.625,98.0,0.15,10,-0.9993706508539969,0.03547255575312556,2019-2020,0
2019-10-04,7.9,5.800000000000001,21.1,1.3666666666666636,88.0,10.5,53.0,0.6000000000000001,2.053389549160613,79.0,1.8,15.333333333333334,0.0,,,,,,0,3,20.025,90.75,13.8,72.0,0.5,10,-0.9986126020839734,0.052658056924614005,2019-2020,0
2019-10-05,5.7,1.7999999999999998,17.9,0.7500000000000036,98.0,9.2,99.0,0.8,0.3207375883139605,87.66666666666667,0.7,9.466666666666667,0.0,,,,,,0,3,18.3,95.0,9.475,90.25,0.3,10,-0.9975590477788613,0.06982797572987089,2019-2020,0
2019-10-06,0.0,0.0,17.3,0.5,98.0,5.85,96.5,0.2,0.3195103562578119,69.0,0.1,7.233333333333334,0.0,,,,,,0,1,17.575,95.75,6.549999999999999,76.5,0.05,10,-0.9962102997023297,0.0869772313136861,2019-2020,0
2019-10-07,0.0,0.0,11.8,3.1166666666666654,93.5,7.9,99.0,0.0,1.0200684451264976,34.0,0.0,6.833333333333333,24.0,,,,,,0,0,14.774999999999999,86.75,7.050000000000001,50.25,0.0,10,-0.9945667569706337,0.1041007489354256,2019-2020,0
2019-10-08,5.500000000000001,0.8,18.7,0.23333333333333428,87.0,18.05,94.5,2.2,2.218536907779715,97.0,3.9,14.0,0.0,,,,,,0,3,19.5,88.5,15.400000000000002,96.0,1.35,10,-0.9926289059345095,0.121193461470736,2019-2020,0
2019-10-09,2.9,0.6000000000000001,11.9,4.166666666666666,92.0,7.1,2.0,0.0,1.2358495467538333,0.3333333333333333,0.0,6.966666666666666,4.0,,,,,,0,0,11.075000000000001,85.0,6.875,1.0,0.0,10,-0.9903973200352558,0.1382503109109819,2019-2020,0
2019-10-10,0.0,0.0,12.4,-0.5166666666666675,89.0,9.35,0.0,0.0,1.7539205460506295,0.0,0.0,8.933333333333332,24.0,,,,,,0,0,13.95,84.5,8.875,0.0,0.0,10,-0.9878726596350429,0.15526624985999563,2019-2020,0
2019-10-11,0.0,0.0,16.2,2.466666666666665,93.5,5.75,92.0,0.0,1.0493627371760361,100.0,0.0,4.8,24.0,,,,,,0,0,18.0,88.5,5.199999999999999,96.0,0.0,10,-0.9850556718215013,0.172236243027682,2019-2020,0
2019-10-12,0.0,0.3,20.1,1.18333333333333,93.0,5.1,100.0,9.0,1.166104260207053,100.0,12.099999999999998,6.599999999999999,0.0,,,,,,0,3,19.75,93.5,6.675,100.0,4.125,10,-0.981947190186646,0.18915526872004093,2019-2020,0
2019-10-13,30.700000000000003,1.8,16.6,1.8833333333333329,94.5,15.4,100.0,0.5,0.8858708444960115,86.0,0.4,14.533333333333333,0.0,,,,,,0,3,16.4,93.25,14.725,89.5,0.175,10,-0.9785481345802031,0.20601832032517084,2019-2020,0
2019-10-14,0.2,0.0,15.7,-1.4499999999999993,95.0,2.35,54.0,0.6,0.7948550378930381,82.0,1.1,3.4,0.0,,,,,,0,3,15.725000000000001,93.75,3.4,66.75,0.35,10,-0.9748595108374125,0.22282040779479959,2019-2020,0
2019-10-15,1.9,0.0,12.7,3.366666666666667,95.5,5.3,6.5,0.0,0.699169991197726,11.0,0.0,6.333333333333333,9.0,,,,,,0,0,13.125,93.5,6.2,11.0,0.0,10,-0.9708824104813836,0.23955655912092708,2019-2020,0
2019-10-16,0.0,0.0,8.3,1.916666666666666,96.0,5.2,52.5,0.0,0.5974823037634742,47.333333333333336,0.0,3.766666666666667,24.0,,,,,,0,0,8.975,93.0,4.125,48.25,0.0,10,-0.9666180104000972,0.2562218218071163,2019-2020,0
2019-10-17,0.0,0.0,10.7,0.3666666666666689,90.5,2.05,22.5,0.0,1.4885928863457298,64.66666666666667,0.0,2.8666666666666667,24.0,,,,,,0,0,12.424999999999999,85.75,2.7249999999999996,50.0,0.0,10,-0.9620675724981452,0.27281126433401914,2019-2020,1
2019-10-18,0.6000000000000001,0.0,13.4,2.933333333333332,97.0,4.85,40.0,0.0,0.46476010519888966,37.333333333333336,0.0,6.7,7.0,,,,,,0,0,14.775,92.75,5.975,35.0,0.0,10,-0.957232443323312,0.28931997761869527,2019-2020,0
2019-10-19,10.799999999999999,14.3,18.0,-0.06666666666666643,79.0,9.35,58.5,0.0,3.722049144428853,65.33333333333333,3.1999999999999997,7.333333333333333,3.0,,,,,,0,2,19.275,82.0,8.0,62.25,0.7999999999999999,10,-0.9521140536681102,0.3057430764672831,2019-2020,0
2019-10-20,0.6,0.0,15.6,2.0333333333333368,99.0,4.85,97.0,0.0,0.15655317749772912,99.33333333333333,0.0,4.833333333333333,9.0,,,,,,0,0,15.525,97.75,4.8,98.25,0.0,10,-0.9467139181463862,0.3220757010206104,2019-2020,0
2019-10-21,0.0,0.0,13.1,1.0500000000000007,85.0,2.75,100.0,0.1,2.5288147686516815,100.0,0.0,1.8,1.0,,,,,,0,0,16.825,86.5,2.125,100.0,0.025,10,-0.9410336347451197,0.3383130181923076,2019-2020,0
2019-10-22,5.9,3.9000000000000004,15.8,1.8666666666666671,90.5,5.0,85.5,1.6,1.547119793406523,76.66666666666667,0.5,3.866666666666667,0.0,,,,,,0,2,15.675,89.0,4.6,82.5,0.42500000000000004,10,-0.9350748843515574,0.3544502230989869,2019-2020,0
2019-10-23,0.2,0.0,13.4,2.583333333333332,100.0,8.350000000000001,98.5,0.0,0.0,57.0,0.0,6.3,7.0,,,,,,0,0,13.55,96.75,6.800000000000001,67.75,0.0,10,-0.9288394302558068,0.3704825404820963,2019-2020,0
2019-10-24,0.0,0.0,17.5,-0.8999999999999986,89.5,4.25,100.0,0.4,1.744126961924806,100.0,1.5,3.9,0.0,,,,,,0,3,17.450000000000003,91.25,4.125,100.0,0.375,10,-0.9223291176290545,0.3864052261209853,2019-2020,0
2019-10-25,3.6,4.9,15.3,1.7166666666666686,93.0,5.199999999999999,100.0,7.5,1.1209698279558253,100.0,8.8,5.566666666666666,0.0,,,,,,0,3,14.925,92.75,5.25,100.0,3.175,10,-0.9155458729775467,0.40221356823680365,2019-2020,0
2019-10-26,2.3,0.4,15.5,-0.13333333333333286,99.0,5.8,100.0,0.30000000000000004,0.15703810889692882,99.33333333333333,0.7,6.2,0.0,,,,,,0,3,15.975,98.25,6.1,99.5,0.2,10,-0.9084917035725082,0.41790288888678667,2019-2020,0
2019-10-27,0.0,0.2,15.0,0.36666666666666536,95.5,2.3,98.5,0.3,0.7134583822070155,82.66666666666667,0.0,2.8000000000000003,1.0,,,,,,0,0,15.049999999999999,94.25,2.425,87.0,0.075,10,-0.9011686968561569,0.4334685453485363,2019-2020,0
2019-10-28,0.0,0.0,9.8,2.4499999999999993,84.5,6.199999999999999,3.5,0.0,2.482862874525968,1.6666666666666667,0.0,4.933333333333334,13.0,,,,,,0,0,10.85,81.75,5.1,2.25,0.0,10,-0.8935790198239952,0.4489059314938798,2019-2020,0
2019-10-29,0.0,0.0,15.5,-2.666666666666666,84.5,11.35,100.0,0.0,2.601635432943116,100.0,0.7,12.266666666666666,24.0,,,,,,0,2,15.65,84.25,11.975,100.0,0.175,10,-0.8857249183835637,0.4642104791518923,2019-2020,0
2019-10-30,0.2,0.6000000000000001,13.9,-0.11666666666666714,89.5,1.2000000000000002,98.0,0.5,1.699684617558642,98.0,0.4,2.033333333333333,0.0,,,,,,0,2,14.15,89.25,1.8,98.5,0.175,10,-0.8776087166898392,0.4793776594606945,2019-2020,0
2019-10-31,0.0,0.0,9.0,2.833333333333334,90.0,4.7,78.0,0.0,1.5559098397401554,81.33333333333333,0.0,5.2,23.0,,,,,,0,0,11.0,86.0,5.075,80.75,0.0,10,-0.8692328164574792,0.49440298420761813,2019-2020,0
2019-11-01,0.0,0.0,8.0,2.8500000000000014,89.0,2.35,44.5,0.0,1.718428194483831,86.66666666666667,0.1,2.066666666666667,24.0,,,,,,0,1,11.524999999999999,85.5,2.075,65.75,0.025,11,-0.8605996962501181,0.5092820071573356,2019-2020,0
2019-11-02,0.0,0.0,5.9,4.35,88.0,6.050000000000001,49.5,0.0,1.8298716733834963,93.33333333333333,0.0,5.166666666666667,18.0,,,,,,0,0,6.75,84.0,5.7250000000000005,71.25,0.0,11,-0.8517119107469189,0.5240103253675756,2019-2020,0
2019-11-03,0.0,0.0,10.5,0.06666666666666643,94.5,7.85,97.0,0.0,0.8431072153236254,96.66666666666667,0.0,7.966666666666666,24.0,,,,,,0,0,11.075,92.5,7.9,96.75,0.0,11,-0.8425720899866032,0.5385835804920232,2019-2020,0
2019-11-04,0.0,0.0,11.0,1.25,98.0,4.7,30.5,0.1,0.30353109350572716,28.333333333333332,0.0,6.1000000000000005,1.0,,,,,,0,0,11.05,96.0,5.75,30.25,0.025,11,-0.8331829385891785,0.5529974600700271,2019-2020,0
2019-11-05,0.0,0.0,7.7,1.283333333333334,73.5,5.5,1.0,0.0,4.496947698725169,0.3333333333333333,0.0,2.4,24.0,,,,,,0,0,9.575000000000001,71.75,3.4,0.75,0.0,11,-0.8235472349556007,0.5672476988027229,2019-2020,0
2019-11-06,0.0,0.0,4.6,3.716666666666667,89.5,6.300000000000001,5.5,0.0,1.5882031548195146,2.6666666666666665,0.0,4.6,24.0,,,,,,0,0,6.95,88.75,5.425000000000001,3.5,0.0,11,-0.8136678304455991,0.5813300798152042,2019-2020,0
2019-11-07,0.0,0.0,6.1,2.3166666666666664,83.5,11.15,89.5,0.0,2.6283431051749426,65.0,0.0,11.766666666666666,24.0,,,,,,0,0,9.4,81.25,11.549999999999999,73.0,0.0,11,-0.8035476485339116,0.5952404359043674,2019-2020,0
2019-11-08,2.1999999999999997,0.0,6.8,5.766666666666668,98.0,4.35,5.5,0.0,0.2938107427168575,32.666666666666664,0.0,6.166666666666667,8.0,,,,,,0,0,7.174999999999999,96.75,5.65,26.5,0.0,11,-0.7931896839451843,0.6089746507720486,2019-2020,0
2019-11-09,0.0,0.0,2.8,3.25,76.0,5.75,0.0,0.0,3.799708066705625,0.0,0.0,5.533333333333334,24.0,,,,,,0,0,3.9749999999999996,75.75,5.550000000000001,0.0,0.0,11,-0.7825970017677834,0.6225286602431057,2019-2020,0
2019-11-10,0.0,0.0,8.1,2.1000000000000014,91.0,6.3,1.5,0.0,1.3504522825416871,1.0,0.0,5.6000000000000005,24.0,,,,,,0,0,6.375,88.25,5.7,1.0,0.0,11,-0.7717727365467837,0.6358984534680745,2019-2020,0
2019-11-11,0.0,0.0,9.9,-1.4833333333333325,66.5,15.4,60.0,0.0,5.963947810084138,82.66666666666667,0.0,17.400000000000002,24.0,,,,,,0,0,11.225,66.25,16.725,73.25,0.0,11,-0.7607200913564104,0.6490800741100398,2019-2020,0
2019-11-12,8.4,2.1,11.8,0.33333333333333215,95.5,7.300000000000001,75.5,0.2,0.6948025602817189,37.666666666666664,0.1,6.933333333333334,0.0,,,,,,0,1,11.725,94.0,7.0,46.5,0.05,11,-0.7494423368521953,0.6620696215153815,2019-2020,0
2019-11-13,0.0,0.0,4.0,5.299999999999999,88.0,5.6,0.0,0.0,1.7977372798953077,1.3333333333333333,0.0,6.633333333333333,21.0,,,,,,0,0,5.075,81.75,6.5,1.0,0.0,11,-0.7379428103031386,0.6748632518680403,2019-2020,0
2019-11-14,0.9,2.6,13.3,0.2833333333333332,95.5,18.35,100.0,7.6,0.7008112959068846,99.66666666666667,9.3,16.0,0.0,,,,,,0,3,11.825,96.0,16.35,99.75,3.3000000000000003,11,-0.7262249146041543,0.6874571793269664,2019-2020,0
2019-11-15,1.4000000000000001,0.2,6.0,0.7166666666666677,82.5,5.35,85.5,0.0,2.775437311147173,75.0,0.0,3.8666666666666667,3.0,,,,,,0,0,7.375,83.25,4.65,78.75,0.0,11,-0.7142921172691032,0.699847677146407,2019-2020,0
2019-11-16,0.0,0.0,6.7,-0.39999999999999947,81.5,1.95,71.0,0.8999999999999999,2.9739881703108733,75.0,1.8,4.533333333333332,0.0,,,,,,0,3,8.6,85.25,3.675,77.0,0.5249999999999999,11,-0.7021479494046978,0.7120310787787131,2019-2020,0
2019-11-17,3.9000000000000004,0.2,11.5,-0.3500000000000014,79.5,3.65,2.5,0.0,3.412606894373158,2.3333333333333335,0.0,5.5,5.0,,,,,,0,0,11.025,78.0,4.7,2.5,0.0,11,-0.6897960046655887,0.7240037789593305,2019-2020,0
2019-11-18,0.0,0.0,13.8,-3.5166666666666675,70.0,24.2,24.0,0.0,5.388121259437982,45.333333333333336,0.0,22.833333333333332,24.0,,,,,,0,0,14.125,71.25,23.299999999999997,41.0,0.0,11,-0.6772399381909491,0.7357622347736527,2019-2020,0
2019-11-19,15.8,3.5,11.6,2.6500000000000004,92.0,12.65,84.0,1.4,1.2490625024700783,97.33333333333333,1.7,14.233333333333334,0.0,,,,,,0,3,10.35,92.0,12.924999999999999,92.0,0.55,11,-0.6644834655228552,0.7473029667054297,2019-2020,0
2019-11-20,0.5,0.4,5.7,1.5833333333333321,90.5,14.5,80.5,1.1,1.4288921389606197,63.666666666666664,1.0999999999999999,11.266666666666666,0.0,,,,,,0,3,5.375,90.5,12.6,69.5,0.4,11,-0.6515303615068021,0.75862255966641,2019-2020,0
2019-11-21,0.0,0.0,0.6,5.3500000000000005,86.5,3.6999999999999997,0.5,0.0,1.990019890486212,0.0,0.0,3.5666666666666664,18.0,,,,,,0,0,1.65,84.0,3.825,0.25,0.0,11,-0.6383844591746642,0.769717664006921,2019-2020,0
2019-11-22,0.0,0.0,6.0,-1.966666666666666,94.5,8.2,16.0,0.0,0.8124608770218078,65.0,0.0,6.766666666666666,24.0,,,,,,0,0,6.4,92.0,7.125,50.5,0.0,11,-0.6250496486104377,0.7805849965070866,2019-2020,0
2019-11-23,0.0,0.0,9.1,2.099999999999998,90.5,3.9000000000000004,0.0,0.0,1.4629410413187918,0.0,0.0,3.5666666666666664,24.0,,,,,,0,0,8.675,90.0,3.5250000000000004,0.0,0.0,11,-0.6115298757991053,0.7912213413483807,2019-2020,1
2019-11-24,0.0,0.0,10.2,-1.5666666666666647,88.5,3.8,100.0,1.7000000000000002,1.8561159847845872,100.0,2.4000000000000004,4.233333333333333,0.0,,,,,,0,3,13.399999999999999,89.0,4.0,100.0,0.875,11,-0.5978291414589552,0.801623551065242,2019-2020,0
2019-11-25,0.0,0.0,10.4,1.6833333333333336,83.5,2.8,96.0,0.1,2.7069827786749574,99.0,0.30000000000000004,2.6,0.0,,,,,,0,2,12.774999999999999,82.0,2.725,98.0,0.07500000000000001,11,-0.5839514998576998,0.8117885474764613,2019-2020,0
2019-11-26,0.0,0.0,6.6,1.1499999999999995,87.0,6.0,100.0,0.0,2.004149343226837,100.0,0.0,4.566666666666667,18.0,,,,,,0,0,5.95,88.75,5.05,100.0,0.0,11,-0.5699010576127624,0.821713322596059,2019-2020,0
2019-11-27,0.0,0.0,9.6,-1.1833333333333318,80.0,0.8,100.0,0.0,3.3101862054190105,100.0,0.0,1.5,3.0,,,,,,0,0,10.649999999999999,83.75,1.4,100.0,0.0,11,-0.5556819724760489,0.8313949395234058,2019-2020,0
2019-11-28,0.6000000000000001,0.0,7.3,2.500000000000001,82.5,13.15,99.5,0.0,2.7633058286349574,99.66666666666667,0.0,11.600000000000001,7.0,,,,,,0,0,6.175000000000001,81.25,12.175,99.5,0.0,11,-0.5412984521036173,0.8408305333122887,2019-2020,0
2019-11-29,0.0,0.0,-0.1,2.516666666666667,76.0,4.699999999999999,16.5,0.0,3.750708192528596,4.333333333333333,0.0,4.833333333333333,24.0,,,,,,0,0,1.275,72.75,4.6499999999999995,8.5,0.0,11,-0.5267547528105542,0.8500173118187018,2019-2020,0
2019-11-30,0.4,0.1,2.5,1.0333333333333332,86.5,5.75,38.5,0.0,2.016975673633864,58.0,0.0,6.466666666666666,6.0,,,,,,0,0,2.15,84.0,6.3500000000000005,53.5,0.0,11,-0.5120551783114646,0.8589525565270845,2019-2020,0
2019-12-01,0.0,0.0,5.0,-3.3,79.0,11.5,3.0,0.0,3.3226581498047993,1.0,0.0,11.666666666666666,24.0,,,,,,0,0,4.775,79.0,11.55,1.75,0.0,12,-0.4972040784469378,0.8676336233547726,2019-2020,0
2019-12-02,0.0,0.0,11.2,-1.5333333333333332,89.5,18.2,100.0,5.800000000000001,1.6668899596088043,99.66666666666667,9.8,17.7,0.0,,,,,,0,3,11.799999999999999,89.25,18.075,99.75,3.125,12,-0.4822058478963526,0.8760579434344281,2019-2020,0
2019-12-03,7.800000000000001,2.4,5.4,3.0666666666666664,91.0,10.45,91.5,0.4,1.3526224014917139,95.0,1.0,12.166666666666666,0.0,,,,,,0,3,5.65,92.75,11.6,92.0,0.275,12,-0.46706492487743034,0.8842230238742036,2019-2020,0
2019-12-04,1.2000000000000002,0.4,4.4,0.4833333333333334,94.0,7.800000000000001,96.0,1.2,0.8876656112620873,85.66666666666667,2.0,8.433333333333332,0.0,,,,,,0,3,5.55,93.5,8.4,87.25,0.65,12,-0.451785789832884,0.8921264484954345,2019-2020,0
2019-12-05,5.7,2.0,4.2,0.5999999999999996,93.0,4.35,95.5,2.7,1.0296155795211916,100.0,3.8,4.8999999999999995,0.0,,,,,,0,1,3.975,95.0,4.225,97.75,1.125,12,-0.4363729641045924,0.8997658785476209,2019-2020,0
2019-12-06,1.7000000000000002,2.2,2.7,1.2333333333333334,97.5,9.65,100.0,0.2,0.3550992335664682,96.66666666666667,0.30000000000000004,8.7,0.0,,,,,,0,0,2.2249999999999996,93.75,9.024999999999999,97.5,0.1,12,-0.42083100859565564,0.9071390534005044,2019-2020,0
2019-12-07,0.0,0.0,1.6,0.833333333333333,61.5,2.3,100.0,0.0,6.688788532178226,99.33333333333333,0.0,1.8666666666666665,21.0,,,,,,0,0,3.7750000000000004,62.75,2.175,99.5,0.0,12,-0.4051645224207563,0.9142437912130223,2019-2020,0
2019-12-08,0.5,0.0,3.6,2.0499999999999994,93.5,4.1,53.5,0.0,0.9546062180334025,49.0,0.0,4.933333333333333,2.0,,,,,,0,0,4.125,95.0,4.475,51.25,0.0,12,-0.3893781415452015,0.9210779895789526,2019-2020,0
